461	E. DIER	后腰		托特纳姆热刺	英超	英格兰	188	88	25	右脚	81	35	90	68	77	69	57	81	82	66	84	78	69	71	68	84	81	86	65	84	80	83	80	40	40	40	40	40	2	2	5	2	E. DIER_后腰_81
462	G. PEREIRO	前腰		卡利亚里	意甲	乌拉圭	188	76	24	左脚	81	36	90	78	84	83	85	75	77	79	78	82	85	79	82	85	70	76	75	75	42	50	74	40	40	40	40	40	3	3	6	3	G. PEREIRO_前腰_81
463	FRED	中前卫		曼联	英超	巴西	169	64	26	左脚	81	32	89	71	81	80	83	83	76	73	60	77	71	82	78	75	75	65	81	83	80	78	73	40	40	40	40	40	3	3	3	3	FRED_中前卫_81
464	MORALES	左边锋		莱万特	西甲	西班牙	180	70	32	右脚	81	28	88	85	83	85	79	76	74	82	62	77	69	85	83	77	63	65	72	80	61	53	49	40	40	40	40	40	3	3	6	2	MORALES_左边锋_81
465	VITOLO	左边锋		马德里竞技	西甲	西班牙	185	79	30	右脚	81	30	89	82	84	82	80	83	73	72	68	56	75	81	84	70	60	89	73	87	69	60	64	40	40	40	40	40	1	3	4	1	VITOLO_左边锋_81
466	J. MARTÍNEZ	中锋		自由球员	自由球员	委内瑞拉	172	70	26	右脚	81	32	90	81	80	79	81	70	65	82	79	70	67	90	87	75	81	70	82	75	50	50	65	40	40	40	40	40	2	4	5	2	J. MARTÍNEZ_中锋_81
467	H. HERRERA	中前卫		马德里竞技	西甲	墨西哥	180	74	29	右脚	81	30	89	79	80	79	71	81	77	73	64	65	72	77	76	84	74	77	76	89	79	81	82	40	40	40	40	40	2	3	8	3	H. HERRERA_中前卫_81
468	L. ALARIO	中锋		洛沃库森	其它欧洲	阿根廷	184	79	27	右脚	81	31	90	84	80	77	77	77	68	83	83	73	65	79	75	82	81	79	73	76	50	51	67	40	40	40	40	40	3	3	5	2	L. ALARIO_中锋_81
469	W. KANNEMANN	中后卫		格雷米奥	巴甲	阿根廷	183	77	28	左脚	81	30	89	69	70	73	71	66	69	62	83	65	67	80	78	75	82	81	67	80	85	86	83	40	40	40	40	40	2	2	7	2	W. KANNEMANN_中后卫_81
470	R. CENTURIÓN	左边锋			阿甲	阿根廷	174	74	26	右脚	81	32	90	74	82	86	89	76	74	74	63	71	79	83	87	78	76	65	90	81	51	50	57	40	40	40	40	40	3	3	4	2	R. CENTURIÓN_左边锋_81
471	I. FERNÁNDEZ	中前卫		河床	阿甲	阿根廷	182	67	29	左脚	81	30	89	74	83	82	82	83	84	73	68	76	80	78	76	79	70	74	78	78	58	62	76	40	40	40	40	40	2	3	5	2	I. FERNÁNDEZ_中前卫_81
472	N. MAKSIMOVIĆ	中后卫		那不勒斯	意甲	塞尔维亚	193	82	28	右脚	81	30	87	60	69	65	69	72	67	62	88	59	59	73	68	72	74	89	69	79	85	84	86	40	40	40	40	40	2	2	5	2	N. MAKSIMOVIĆ_中后卫_81
473	K. BALDÉ	右边锋		摩纳哥	法甲	塞内加尔	184	77	24	右脚	81	36	91	81	83	82	83	72	69	78	63	63	70	89	89	82	64	72	76	77	42	45	68	40	40	40	40	40	3	4	5	2	K. BALDÉ_右边锋_81
474	S. AZMOUN	中锋		泽尼特	俄超	伊朗	186	79	24	右脚	81	36	91	84	80	79	77	74	64	78	85	67	73	86	85	79	88	82	78	77	45	50	61	40	40	40	40	40	2	3	6	2	S. AZMOUN_中锋_81
475	AITOR FERNÁNDEZ	门将		莱万特	西甲	西班牙	182	78	28	右脚	81	30	87	50	59	56	53	62	66	52	61	61	51	66	68	77	83	79	61	61	64	51	58	89	86	88	86	87	1	2	6	2	AITOR FERNÁNDEZ_门将_81
476	DIEGO	前腰		弗拉门戈	巴甲	巴西	173	73	34	右脚	81	25	88	75	83	84	88	85	83	73	60	88	85	68	80	81	66	71	88	70	50	53	60	40	40	40	40	40	2	3	6	2	DIEGO_前腰_81
477	PORTU	右边锋		皇家社会	西甲	西班牙	178	70	27	右脚	81	31	89	77	82	83	81	86	71	80	64	64	69	86	87	70	71	74	81	79	50	54	67	40	40	40	40	40	2	2	6	1	PORTU_右边锋_81
478	M. KRUSE	影锋		费内巴赫	土超	德国	180	76	31	左脚	81	29	88	81	84	82	79	83	79	82	67	70	80	71	77	81	73	75	80	74	55	54	65	40	40	40	40	40	2	3	6	3	M. KRUSE_影锋_81
479	S. BENDER	中后卫		洛沃库森	其它欧洲	德国	186	80	30	右脚	81	30	87	55	70	60	71	79	75	54	81	55	61	73	69	78	77	85	64	86	85	87	84	40	40	40	40	40	3	4	7	1	S. BENDER_中后卫_81
480	CAPA	右后卫		毕尔巴鄂竞技	西甲	西班牙	175	75	27	右脚	81	31	88	76	77	75	64	74	78	76	71	72	68	78	77	77	74	76	70	87	67	78	81	40	40	40	40	40	2	2	4	1	CAPA_右后卫_81
481	W. CYPRIEN	中前卫		南斯	法甲	法国	180	75	24	右脚	81	36	89	73	80	76	72	79	82	75	70	86	83	77	78	82	75	74	77	82	73	74	72	40	40	40	40	40	2	2	6	1	W. CYPRIEN_中前卫_81
482	L. SPINAZZOLA	左后卫		罗马	意甲	意大利	186	75	26	右脚	81	32	90	71	79	80	79	75	76	64	65	58	67	84	84	77	73	77	73	85	69	72	73	40	40	40	40	40	3	3	5	2	L. SPINAZZOLA_左后卫_81
483	RONY LOPES	右前卫		塞维利亚	西甲	葡萄牙	169	72	24	左脚	81	36	90	76	80	87	82	85	78	73	62	71	81	85	88	76	64	63	86	80	45	48	60	40	40	40	40	40	2	3	6	2	RONY LOPES_右前卫_81
484	ÁLEX GRIMALDO	左后卫		本菲卡	葡甲	西班牙	170	63	24	左脚	81	36	90	73	81	83	85	78	80	67	50	83	84	87	86	82	61	64	83	85	66	70	66	40	40	40	40	40	2	2	8	2	ÁLEX GRIMALDO_左后卫_81
485	R. FRASER	左前卫		伯恩茅斯	英超	苏格兰	163	62	25	右脚	81	35	90	76	79	82	85	76	80	75	55	71	80	89	92	73	63	61	90	78	53	53	69	40	40	40	40	40	2	2	7	2	R. FRASER_左前卫_81
486	WILLIAMS	右边锋		毕尔巴鄂竞技	西甲	西班牙	186	79	25	右脚	81	35	90	83	79	81	75	75	72	83	68	60	65	90	88	74	77	82	69	82	50	62	64	40	40	40	40	40	4	1	6	3	WILLIAMS_右边锋_81
487	A. CRAGNO	门将		卡利亚里	意甲	意大利	184	78	25	右脚	81	35	88	40	60	56	54	59	61	49	66	56	53	65	68	72	85	71	75	66	68	55	58	87	90	86	90	88	2	2	6	3	A. CRAGNO_门将_81
488	M. SABITZER	右边锋		自由球员	自由球员	奥地利	177	74	25	右脚	81	35	89	75	80	82	81	76	70	73	66	68	73	85	88	80	82	68	80	84	55	58	65	40	40	40	40	40	2	3	5	2	M. SABITZER_右边锋_81
489	SAMU CASTILLEJO	右边锋		AC米兰	意甲	西班牙	182	67	24	左脚	81	36	90	76	83	86	81	79	81	77	65	80	83	87	86	79	63	65	80	74	54	51	54	40	40	40	40	40	2	1	5	2	SAMU CASTILLEJO_右边锋_81
490	J. DENAYER	中后卫		里昂	法甲	比利时	184	80	24	右脚	81	36	90	62	70	67	72	74	71	61	78	55	57	82	77	79	87	85	77	80	82	81	79	40	40	40	40	40	2	3	6	2	J. DENAYER_中后卫_81
491	M. ACUÑA	左前卫		里斯本竞技	葡甲	阿根廷	172	77	28	左脚	81	30	88	75	80	82	77	79	82	65	60	73	82	80	80	81	62	81	81	85	70	71	88	40	40	40	40	40	3	2	7	3	M. ACUÑA_左前卫_81
492	LUCAS VÁZQUEZ	右边锋		皇家马德里	西甲	西班牙	173	70	28	右脚	81	30	88	80	82	82	74	75	80	77	60	73	71	79	84	71	68	71	72	80	73	70	60	40	40	40	40	40	2	3	6	2	LUCAS VÁZQUEZ_右边锋_81
493	M. CALDARA	中后卫		亚特兰大	意甲	意大利	187	75	25	右脚	81	35	90	69	68	71	66	72	68	66	84	58	61	74	72	76	84	81	66	78	86	85	83	40	40	40	40	40	1	2	5	2	M. CALDARA_中后卫_81
494	J. ANDERSEN	中后卫		里昂	法甲	丹麦	192	90	23	右脚	81	37	89	62	70	68	73	75	71	60	84	59	57	73	71	70	85	86	64	78	85	83	80	40	40	40	40	40	2	3	6	2	J. ANDERSEN_中后卫_81
495	JOAN JORDÁN	中前卫		塞维利亚	西甲	西班牙	184	74	25	右脚	81	35	89	74	77	74	73	86	84	76	75	70	72	78	76	77	72	71	76	78	76	81	78	40	40	40	40	40	4	4	6	3	JOAN JORDÁN_中前卫_81
496	A. CHRISTENSEN	中后卫		切尔西	英超	丹麦	188	78	23	右脚	81	37	89	63	74	70	70	81	78	58	85	60	67	75	76	74	78	76	75	76	88	84	85	40	40	40	40	40	2	2	6	2	A. CHRISTENSEN_中后卫_81
497	A. KRAMARIĆ	中锋		自由球员	自由球员	克罗地亚	177	70	28	右脚	81	30	89	81	82	80	78	73	67	84	79	82	73	77	80	84	77	67	78	77	56	51	62	40	40	40	40	40	3	3	6	2	A. KRAMARIĆ_中锋_81
498	BRUNO HENRIQUE	左边锋		弗拉门戈	巴甲	巴西	184	71	29	右脚	81	30	89	80	80	83	77	71	67	80	78	66	71	92	89	75	84	71	78	78	44	50	54	40	40	40	40	40	2	3	6	2	BRUNO HENRIQUE_左边锋_81
499	V. TSYGANKOV	右边锋		基辅迪纳摩	其它欧洲	乌克兰	177	69	22	左脚	81	41	91	77	81	84	85	79	71	74	64	75	82	89	88	77	64	63	80	75	50	50	59	40	40	40	40	40	2	3	5	3	V. TSYGANKOV_右边锋_81
500	R. ZOBNIN	中前卫		莫斯哥斯巴达克	俄超	俄罗斯	182	72	25	右脚	81	35	90	67	81	80	77	82	72	57	80	57	70	83	79	75	70	83	80	87	87	85	84	40	40	40	40	40	2	3	6	2	R. ZOBNIN_中前卫_81
501	GELSON MARTINS	右边锋		摩纳哥	法甲	葡萄牙	173	65	24	右脚	81	36	90	80	82	85	62	75	76	68	62	61	81	92	96	78	74	62	87	81	51	51	60	40	40	40	40	40	2	3	6	3	GELSON MARTINS_右边锋_81
502	ALEKSEY MIRANCHUK	前腰		莫斯科火车头	俄超	俄罗斯	182	74	24	左脚	81	36	89	77	81	83	80	81	80	72	71	79	78	83	77	83	72	74	78	78	59	54	66	40	40	40	40	40	1	3	5	2	ALEKSEY MIRANCHUK_前腰_81
503	F. KESSIÉ	中前卫		AC米兰	意甲	科特迪瓦	183	74	23	右脚	81	37	89	72	77	76	76	79	75	74	68	65	65	76	73	83	79	88	81	90	77	78	87	40	40	40	40	40	3	3	6	2	F. KESSIÉ_中前卫_81
504	JÚNIOR MORAES	中锋		顿涅茨克矿工	其它欧洲	乌克兰	176	70	32	右脚	81	28	87	84	80	79	78	73	62	84	76	72	68	75	82	80	76	69	78	77	51	55	68	40	40	40	40	40	3	3	7	2	JÚNIOR MORAES_中锋_81
505	N. ELVEDI	中后卫		自由球员	自由球员	瑞士	188	78	23	右脚	81	37	91	62	72	70	64	74	75	61	84	55	74	85	79	73	87	84	70	86	78	82	77	40	40	40	40	40	2	2	5	2	N. ELVEDI_中后卫_81
506	M. GÓMEZ	中锋		瓦伦西亚	西甲	乌拉圭	186	91	23	右脚	81	37	91	86	75	75	76	70	68	84	87	74	73	76	71	85	75	87	65	79	48	58	80	40	40	40	40	40	2	2	6	2	M. GÓMEZ_中锋_81
507	N. SCHULZ	左后卫		自由球员	自由球员	德国	180	78	26	左脚	81	32	89	68	73	79	75	71	66	65	64	66	73	90	91	76	72	79	77	86	67	71	72	40	40	40	40	40	1	3	6	2	N. SCHULZ_左后卫_81
508	HERMOSO	中后卫		马德里竞技	西甲	西班牙	184	74	24	左脚	81	36	89	63	74	66	71	74	76	61	80	67	71	85	80	72	88	77	71	80	79	83	78	40	40	40	40	40	2	2	6	2	HERMOSO_中后卫_81
509	B. CHILWELL	左后卫		莱斯特城	英超	英格兰	178	77	23	左脚	81	37	90	66	77	77	74	74	79	58	71	69	76	85	86	77	77	71	74	81	74	76	70	40	40	40	40	40	1	2	6	3	B. CHILWELL_左后卫_81
510	PABLO FORNALS	前腰		西汉姆联	英超	西班牙	178	67	23	右脚	81	37	90	83	87	84	78	82	77	75	63	67	73	73	73	76	62	71	72	82	70	74	68	40	40	40	40	40	2	3	6	2	PABLO FORNALS_前腰_81
511	A. LAFONT	门将			法甲	法国	193	82	20	右脚	81	49	91	40	55	51	55	61	64	40	70	55	52	64	61	82	85	83	65	62	50	52	50	86	86	85	90	87	2	2	5	2	A. LAFONT_门将_81
512	LUCAS PAQUETÁ	前腰		AC米兰	意甲	巴西	180	72	22	左脚	81	41	91	79	81	85	81	76	74	76	65	77	85	83	78	76	81	73	70	82	61	65	78	40	40	40	40	40	2	2	6	2	LUCAS PAQUETÁ_前腰_81
513	C. PULISIC	左边锋		切尔西	英超	美国	172	69	21	右脚	81	43	91	75	80	87	81	71	64	71	61	60	69	92	94	76	84	63	84	78	51	54	59	40	40	40	40	40	2	3	4	2	C. PULISIC_左边锋_81
514	ODRIOZOLA	右后卫		拜仁慕尼黑	其它欧洲	西班牙	176	66	24	右脚	81	36	90	68	76	73	70	75	80	63	74	62	82	88	85	68	70	65	78	85	76	80	73	40	40	40	40	40	1	1	5	2	ODRIOZOLA_右后卫_81
515	F. CHALOV	中锋		莫斯科中央陆军	俄超	俄罗斯	180	77	21	右脚	81	43	93	85	80	77	81	75	69	79	81	69	78	84	88	79	69	78	82	78	50	48	62	40	40	40	40	40	2	4	5	3	F. CHALOV_中锋_81
516	H. VANAKEN	中前卫		布鲁日	比甲	比利时	194	77	27	右脚	81	31	89	80	85	80	77	85	81	79	77	80	78	72	67	79	64	78	63	83	60	64	70	40	40	40	40	40	4	4	7	3	H. VANAKEN_中前卫_81
517	WESLEY	中锋		阿斯顿维拉	英超	巴西	191	93	23	右脚	81	37	90	84	82	74	68	73	68	83	83	64	68	81	76	87	78	90	62	79	46	48	58	40	40	40	40	40	2	2	6	2	WESLEY_中锋_81
518	A. HAKIMI	右后卫		自由球员	自由球员	摩洛哥	180	69	21	右脚	81	43	92	72	79	81	77	77	73	70	64	63	71	94	92	78	69	69	72	80	69	71	70	40	40	40	40	40	1	3	5	2	A. HAKIMI_右后卫_81
519	H. AOUAR	中前卫		里昂	法甲	法国	175	70	21	右脚	81	43	92	84	86	84	89	85	77	74	65	66	73	78	82	72	68	64	84	78	64	61	58	40	40	40	40	40	2	3	5	3	H. AOUAR_中前卫_81
520	M. GUENDOUZI	中前卫		阿森纳	英超	法国	184	80	20	右脚	81	49	91	67	79	76	77	82	82	60	66	61	75	72	76	76	73	75	80	86	77	77	85	40	40	40	40	40	1	3	6	2	M. GUENDOUZI_中前卫_81
521	N. ZANIOLO	前腰		罗马	意甲	意大利	190	79	20	左脚	81	49	92	76	80	76	78	75	73	76	70	63	69	82	90	84	70	85	85	83	65	65	85	40	40	40	40	40	3	3	5	2	N. ZANIOLO_前腰_81
522	S. LOBOTKA	后腰		那不勒斯	意甲	斯洛伐克	170	64	25	右脚	81	35	90	69	82	78	80	84	78	60	62	64	71	71	79	64	82	60	86	88	70	74	80	40	40	40	40	40	3	4	6	2	S. LOBOTKA_后腰_81
523	G. DZHIKIYA	中后卫		莫斯哥斯巴达克	俄超	俄罗斯	188	87	26	左脚	81	32	89	55	68	63	60	75	77	51	84	72	75	80	75	75	73	87	62	78	88	87	85	40	40	40	40	40	2	3	6	2	G. DZHIKIYA_中后卫_81
524	L. KLOSTERMANN	右后卫		自由球员	自由球员	德国	189	83	23	右脚	81	37	90	63	71	75	71	69	71	61	80	56	74	93	95	68	82	76	66	86	73	75	70	40	40	40	40	40	2	2	6	1	L. KLOSTERMANN_右后卫_81
525	G. DI LORENZO	右后卫		那不勒斯	意甲	意大利	182	83	26	右脚	81	32	90	74	73	75	73	75	72	65	74	57	68	82	81	74	83	75	74	87	77	78	75	40	40	40	40	40	3	2	6	2	G. DI LORENZO_右后卫_81
526	VINÍCIUS JÚNIOR	左边锋		皇家马德里	西甲	巴西	176	73	19	右脚	81	52	93	80	84	92	86	78	71	65	63	68	75	86	91	71	60	60	83	80	46	49	67	40	40	40	40	40	1	2	5	1	VINÍCIUS JÚNIOR_左边锋_81
527	L. MARTÍNEZ	后腰		阿贾克斯	荷甲	阿根廷	178	77	21	左脚	81	43	91	70	76	75	80	78	81	63	72	62	67	76	80	72	80	75	80	81	75	77	79	40	40	40	40	40	2	2	6	3	L. MARTÍNEZ_后腰_81
528	M. MOUNT	前腰		切尔西	英超	英格兰	178	70	20	右脚	81	49	92	76	82	82	83	81	83	75	62	78	83	73	78	80	66	70	85	80	54	55	65	40	40	40	40	40	3	3	6	1	M. MOUNT_前腰_81
529	N. VLAŠIĆ	前腰		莫斯科中央陆军	俄超	克罗地亚	178	79	22	右脚	81	41	90	75	81	83	80	80	76	73	69	73	75	79	82	84	61	69	83	80	59	63	72	40	40	40	40	40	2	3	5	2	N. VLAŠIĆ_前腰_81
530	Y. ATAL	右后卫		南斯	法甲	阿尔及利亚	176	70	23	右脚	81	37	91	74	81	85	78	71	70	72	66	60	70	86	87	67	73	66	82	82	71	71	80	40	40	40	40	40	2	3	5	1	Y. ATAL_右后卫_81
531	GABI	中前卫		萨德	亚冠	西班牙	180	76	36	右脚	81	21	86	72	82	73	79	86	82	69	66	77	82	69	74	82	64	73	79	80	78	81	74	40	40	40	40	40	3	2	6	2	GABI_中前卫_81
532	OSCAR	前腰		上海上港	亚冠	巴西	179	66	28	右脚	81	30	89	81	84	82	80	83	80	77	64	79	80	76	77	78	71	60	85	82	57	60	55	40	40	40	40	40	2	3	7	2	OSCAR_前腰_81
533	C. TEVEZ	影锋		博卡青年	阿甲	阿根廷	171	77	35	右脚	80	23	86	79	80	80	81	75	78	78	75	77	81	76	79	85	65	82	75	75	43	48	80	40	40	40	40	40	2	3	6	2	C. TEVEZ_影锋_80
534	JOAQUÍN	右边锋		皇家贝蒂斯	西甲	西班牙	179	75	38	右脚	80	17	85	80	85	87	86	84	85	74	69	77	87	79	77	75	42	62	84	72	51	57	49	40	40	40	40	40	1	1	6	3	JOAQUÍN_右边锋_80
535	FÁBIO	门将		克鲁塞罗	巴甲	巴西	188	92	39	右脚	80	16	83	42	55	46	46	55	60	42	60	56	41	51	71	69	76	75	54	62	61	48	47	88	88	83	90	87	2	2	5	2	FÁBIO_门将_80
536	I. AKINFEEV	门将		莫斯科中央陆军	俄超	俄罗斯	186	82	33	右脚	80	27	85	41	55	45	46	64	67	41	60	55	60	68	63	75	75	80	65	62	64	43	55	89	81	88	90	87	2	2	6	2	I. AKINFEEV_门将_80
537	T. VERMAELEN	中后卫		自由球员	自由球员	比利时	183	80	34	左脚	80	26	87	62	66	63	67	80	75	53	85	64	61	72	73	78	90	82	66	73	82	84	82	40	40	40	40	40	1	2	5	1	T. VERMAELEN_中后卫_80
538	L. PONZIO	后腰		河床	阿甲	阿根廷	174	71	37	右脚	80	19	84	70	74	73	76	80	81	68	63	74	79	73	72	82	63	77	75	78	75	78	81	40	40	40	40	40	3	3	6	2	L. PONZIO_后腰_80
539	JUANFRAN	右后卫		圣保罗	巴甲	西班牙	181	71	34	右脚	80	26	86	75	81	74	72	72	78	58	61	58	80	85	82	69	67	75	64	79	82	85	71	40	40	40	40	40	2	1	4	1	JUANFRAN_右后卫_80
540	DANTE	中后卫		南斯	法甲	巴西	188	89	36	左脚	80	21	86	58	75	70	71	77	75	54	83	63	67	70	72	72	80	86	68	77	84	83	85	40	40	40	40	40	2	3	5	3	DANTE_中后卫_80
541	J. MATHIEU	中后卫		里斯本竞技	葡甲	法国	189	84	36	左脚	80	21	85	68	71	71	58	76	79	61	83	80	83	76	67	84	65	89	62	80	82	83	75	40	40	40	40	40	1	2	5	1	J. MATHIEU_中后卫_80
542	M. DEBUCHY	右后卫		圣埃蒂安	法甲	法国	177	76	34	右脚	80	26	86	66	76	76	75	75	79	63	73	64	74	77	78	74	78	74	76	79	77	81	77	40	40	40	40	40	2	2	6	1	M. DEBUCHY_右后卫_80
543	FÀBREGAS	中前卫		摩纳哥	法甲	西班牙	180	77	32	右脚	80	29	88	75	86	81	81	89	85	72	69	82	79	63	66	80	68	69	73	73	64	57	60	40	40	40	40	40	2	3	6	2	FÀBREGAS_中前卫_80
544	RAÚL GARCÍA	前腰		毕尔巴鄂竞技	西甲	西班牙	184	83	33	右脚	80	27	87	75	81	74	79	81	78	79	76	76	73	72	76	79	79	83	61	80	60	68	65	40	40	40	40	40	3	2	5	1	RAÚL GARCÍA_前腰_80
545	S. NAKAJIMA	左边锋		波尔图	葡甲	日本	164	64	25	右脚	80	35	89	75	80	83	84	78	76	74	58	73	78	81	88	75	70	63	87	73	49	51	56	40	40	40	40	40	4	4	6	2	S. NAKAJIMA_左边锋_80
546	K. GAMEIRO	中锋		瓦伦西亚	西甲	法国	172	69	32	右脚	80	29	87	84	76	76	79	75	73	82	70	55	75	85	89	76	77	74	83	82	54	49	49	40	40	40	40	40	1	1	5	1	K. GAMEIRO_中锋_80
547	Y. CABAYE	中前卫		圣埃蒂安	法甲	法国	174	71	33	右脚	80	27	86	68	83	74	80	84	82	70	66	79	76	68	66	80	72	68	78	70	79	77	73	40	40	40	40	40	3	3	6	1	Y. CABAYE_中前卫_80
548	L. SCHÖNE	中前卫		热那亚	意甲	丹麦	177	73	33	右脚	80	27	87	73	82	74	79	83	83	72	65	89	86	69	67	85	75	72	81	79	68	63	64	40	40	40	40	40	2	2	5	2	L. SCHÖNE_中前卫_80
549	A. PYATOV	门将		顿涅茨克矿工	其它欧洲	乌克兰	190	87	35	右脚	80	23	84	40	55	45	44	57	60	40	69	55	48	65	60	81	81	85	57	62	51	52	58	85	82	83	87	87	1	2	6	3	A. PYATOV_门将_80
550	R. VORMER	中前卫		布鲁日	比甲	荷兰	178	80	31	右脚	80	30	88	80	81	71	78	84	81	73	67	82	75	71	67	82	70	77	72	85	71	74	73	40	40	40	40	40	2	3	7	3	R. VORMER_中前卫_80
551	ADRIEN SILVA	中前卫		摩纳哥	法甲	葡萄牙	175	69	30	右脚	80	30	88	72	82	79	76	83	80	70	60	80	78	69	71	83	62	66	70	85	80	81	64	40	40	40	40	40	3	3	6	3	ADRIEN SILVA_中前卫_80
552	DIEGO ALVES	门将		弗拉门戈	巴甲	巴西	187	83	34	左脚	80	26	85	40	55	52	48	55	61	40	67	55	52	58	52	81	81	82	59	60	53	50	52	86	81	83	88	88	1	2	5	2	DIEGO ALVES_门将_80
553	FÁGNER	右后卫		科林蒂安	巴甲	巴西	168	67	30	右脚	80	30	88	70	77	77	76	78	74	62	58	70	70	82	85	77	64	68	83	83	76	80	82	40	40	40	40	40	2	2	7	2	FÁGNER_右后卫_80
554	L. FEJSA	后腰			西甲	塞尔维亚	185	81	31	右脚	80	30	88	66	78	76	65	80	74	60	83	59	59	70	68	75	84	88	64	88	82	81	89	40	40	40	40	40	2	2	7	1	L. FEJSA_后腰_80
555	M. MUSACCHIO	中后卫		AC米兰	意甲	阿根廷	180	72	29	右脚	80	31	87	62	71	67	67	75	72	57	82	59	65	75	73	68	85	80	72	77	84	85	79	40	40	40	40	40	2	2	5	2	M. MUSACCHIO_中后卫_80
556	A. CANDREVA	右前卫			意甲	意大利	180	72	32	右脚	80	29	87	79	82	80	83	78	79	75	63	75	81	80	77	86	68	73	79	81	53	56	65	40	40	40	40	40	3	3	5	2	A. CANDREVA_右前卫_80
557	IBORRA	中前卫		比利亚雷尔	西甲	西班牙	190	91	31	右脚	80	30	86	74	82	68	66	89	74	75	92	56	64	65	68	76	91	93	77	83	75	77	74	40	40	40	40	40	2	2	6	2	IBORRA_中前卫_80
558	K. ASAMOAH	左后卫			意甲	加纳	173	76	31	左脚	80	30	88	70	80	80	79	77	79	62	66	55	75	79	78	81	76	76	77	77	73	75	77	40	40	40	40	40	2	2	6	2	K. ASAMOAH_左后卫_80
559	A. YARMOLENKO	右前卫		西汉姆联	英超	乌克兰	190	83	30	左脚	80	30	86	79	84	86	80	79	80	76	70	77	82	77	78	84	68	76	82	75	57	55	55	40	40	40	40	40	1	1	5	1	A. YARMOLENKO_右前卫_80
560	D. SUBAŠIĆ	门将		摩纳哥	法甲	克罗地亚	191	84	35	右脚	80	23	85	40	55	45	49	61	69	41	70	65	60	60	58	85	81	86	57	64	65	50	47	87	82	85	87	87	2	2	4	2	D. SUBAŠIĆ_门将_80
561	RENATO AUGUSTO	中前卫		北京国安	中超	巴西	186	86	31	右脚	80	30	88	76	82	83	84	82	82	69	67	76	80	70	73	80	61	76	68	80	65	68	70	40	40	40	40	40	2	3	8	2	RENATO AUGUSTO_中前卫_80
562	V. MOSES	右前卫			意甲	尼日利亚	177	79	29	右脚	80	31	88	78	80	83	76	71	72	76	67	65	73	84	82	76	69	78	82	83	74	73	72	40	40	40	40	40	2	3	6	3	V. MOSES_右前卫_80
563	C. ANSALDI	左后卫		都灵	意甲	阿根廷	181	76	33	左脚	80	27	87	70	77	78	72	73	78	65	67	74	77	79	80	80	68	75	72	82	74	75	76	40	40	40	40	40	4	4	6	2	C. ANSALDI_左后卫_80
564	MARCELO	中后卫		里昂	法甲	巴西	191	85	32	右脚	80	29	87	59	68	65	63	75	77	60	86	61	57	68	65	77	82	89	73	79	82	81	85	40	40	40	40	40	2	2	6	3	MARCELO_中后卫_80
565	F. CAPUTO	中锋		萨索罗	意甲	意大利	181	74	32	右脚	80	29	87	85	77	74	72	68	65	83	84	70	72	80	78	81	82	80	70	80	43	43	63	40	40	40	40	40	2	2	6	2	F. CAPUTO_中锋_80
566	G. MEDEL	后腰		博洛尼亚	意甲	智利	171	71	32	右脚	80	29	88	56	77	66	81	81	79	60	65	60	62	74	78	72	82	80	88	84	78	82	87	40	40	40	40	40	2	3	6	2	G. MEDEL_后腰_80
567	J. PASTORE	前腰		罗马	意甲	阿根廷	187	78	30	右脚	80	30	88	76	83	82	84	84	83	73	63	75	83	74	76	78	66	68	72	74	59	61	60	40	40	40	40	40	2	3	5	1	J. PASTORE_前腰_80
568	S. NZONZI	后腰			法甲	法国	196	75	31	右脚	80	30	88	69	75	70	78	79	77	65	86	60	70	66	60	83	77	87	68	85	80	79	78	40	40	40	40	40	2	2	5	3	S. NZONZI_后腰_80
569	MUNIAIN	左边锋		毕尔巴鄂竞技	西甲	西班牙	170	66	27	右脚	80	32	88	83	84	88	83	78	72	73	58	71	75	81	86	71	71	61	80	79	45	49	48	40	40	40	40	40	2	2	5	1	MUNIAIN_左边锋_80
570	L. PRATTO	中锋		河床	阿甲	阿根廷	187	91	31	右脚	80	30	88	80	77	74	70	75	70	80	85	67	75	79	73	86	78	89	75	79	55	52	73	40	40	40	40	40	3	3	5	3	L. PRATTO_中锋_80
571	E. LAMELA	右边锋		托特纳姆热刺	英超	阿根廷	181	79	27	左脚	80	32	88	79	81	85	84	78	75	73	65	80	82	76	79	82	67	67	75	76	54	56	78	40	40	40	40	40	1	2	4	1	E. LAMELA_右边锋_80
572	ALEX TEIXEIRA	中锋		江苏苏宁	中超	巴西	174	72	29	右脚	80	31	88	78	83	82	85	81	75	79	62	65	75	85	88	72	62	70	85	77	62	60	62	40	40	40	40	40	3	3	5	2	ALEX TEIXEIRA_中锋_80
573	H. SEFEROVIĆ	中锋		本菲卡	葡甲	瑞士	185	85	27	左脚	80	32	88	79	80	76	74	72	72	81	80	55	64	81	80	83	80	87	77	84	45	44	75	40	40	40	40	40	2	3	5	3	H. SEFEROVIĆ_中锋_80
574	E. SALVIO	右边锋		博卡青年	阿甲	阿根廷	173	71	29	右脚	80	31	89	77	83	86	83	77	74	78	60	57	61	87	88	80	81	72	85	79	45	45	49	40	40	40	40	40	2	2	6	1	E. SALVIO_右边锋_80
